outlet_osm_id,outlet_name,outlet_type,suburb,outlet_lat,outlet_lon,sku,category,product_name,last_delivery_date,days_since_delivery,implied_stock,daily_depletion,stockout_probability
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,24.0,0.88,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,12.3,0.82,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-16,7,14.8,0.74,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,PC001,personal_care,Vaseline Body Lotion,2024-12-02,21,5.2,0.51,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,PC002,personal_care,Dove Bar Soap,2024-12-23,0,12.0,0.42,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,8.0,0.57,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SAN001,sanitary,Always Pads,2024-12-02,21,2.9,0.43,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SAN002,sanitary,Huggies Diapers,2024-12-23,0,9.0,0.41,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SOP001,soap,Omo Detergent,2024-12-16,7,4.2,0.55,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SOP002,soap,Sunlight Bar Soap,2024-12-16,7,5.8,0.6,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SOP003,soap,Bidco Bar Soap,2024-12-23,0,10.0,0.68,0.1
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SOP004,soap,Dettol Bar Soap,2024-12-02,21,4.2,0.56,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SUG001,sugar,Mumias Sugar,2024-12-16,7,5.6,0.62,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SUG002,sugar,Mumias Sugar,2024-12-02,21,5.9,1.05,0.5
9467664702,Dee Biz,chemist,Milimani,-0.120614,34.754366,SUG003,sugar,Nzoia Sugar,2024-12-23,0,10.0,0.65,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,BEV001,beverages,Afia Juice,2024-12-09,14,5.2,0.7,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,18.0,0.87,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,BEV003,beverages,Tusker Lager,2024-12-09,14,4.8,0.73,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,BEV004,beverages,Coca-Cola Soda,2024-12-09,14,4.0,0.57,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,11.9,0.87,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,36.0,1.34,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,FLR003,flour,Pembe Maize Flour,2024-12-23,0,16.0,1.1,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,FLR004,flour,Kabras Maize Flour,2024-12-16,7,15.8,1.17,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,6.2,0.83,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,12.0,0.85,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-09,14,15.3,1.19,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,24.0,1.13,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,PC001,personal_care,Vaseline Body Lotion,2024-12-02,21,3.4,0.6,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,PC002,personal_care,Dove Bar Soap,2024-12-09,14,3.1,0.42,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,PC003,personal_care,Colgate Toothpaste,2024-12-23,0,12.0,0.45,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SAN001,sanitary,Always Pads,2024-12-16,7,3.1,0.41,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SAN002,sanitary,Huggies Diapers,2024-12-16,7,2.1,0.27,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SOP001,soap,Omo Detergent,2024-12-23,0,12.0,0.57,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,5.0,0.71,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SOP003,soap,Bidco Bar Soap,2024-12-09,14,9.6,0.74,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SOP004,soap,Dettol Bar Soap,2024-12-09,14,7.5,0.6,0.1
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SUG001,sugar,Mumias Sugar,2024-12-16,7,7.5,0.94,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SUG002,sugar,Mumias Sugar,2024-12-09,14,6.0,0.86,0.5
9467698826,Moniq,chemist,Milimani,-0.1205534,34.7543576,SUG003,sugar,Nzoia Sugar,2024-12-23,0,28.0,1.03,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,BEV001,beverages,Afia Juice,2024-12-16,7,4.6,0.49,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,BEV002,beverages,Pick n Peel Juice,2024-12-16,7,8.2,0.55,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,BEV003,beverages,Tusker Lager,2024-12-23,0,12.0,0.46,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,BEV004,beverages,Coca-Cola Soda,2024-12-09,14,3.4,0.4,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,FLR001,flour,Jogoo Maize Flour,2024-12-23,0,12.0,0.8,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,24.0,0.89,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,FLR003,flour,Pembe Maize Flour,2024-12-23,0,12.0,0.78,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,FLR004,flour,Kabras Maize Flour,2024-12-16,7,18.2,0.83,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,4.1,0.55,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,11.9,0.58,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,8.0,0.58,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,16.0,0.59,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,4.2,0.26,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,PC002,personal_care,Dove Bar Soap,2024-12-23,0,4.0,0.28,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,PC003,personal_care,Colgate Toothpaste,2024-12-16,7,3.3,0.39,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SAN001,sanitary,Always Pads,2024-12-16,7,2.2,0.26,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SAN002,sanitary,Huggies Diapers,2024-12-23,0,6.0,0.29,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SOP001,soap,Omo Detergent,2024-12-16,7,6.0,0.43,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SOP002,soap,Sunlight Bar Soap,2024-12-09,14,6.2,0.41,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SOP003,soap,Bidco Bar Soap,2024-12-23,0,12.0,0.41,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SOP004,soap,Dettol Bar Soap,2024-12-02,21,3.5,0.4,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SUG001,sugar,Mumias Sugar,2024-12-02,21,4.7,0.54,0.5
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SUG002,sugar,Mumias Sugar,2024-12-16,7,9.2,0.4,0.1
9467698836,House,chemist,Nyangienda,-0.1324017,34.743435,SUG003,sugar,Nzoia Sugar,2024-12-09,14,3.0,0.43,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,BEV001,beverages,Afia Juice,2024-12-16,7,10.0,0.71,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,BEV002,beverages,Pick n Peel Juice,2024-12-09,14,4.0,0.57,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,BEV003,beverages,Tusker Lager,2024-12-23,0,16.0,0.59,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,BEV004,beverages,Coca-Cola Soda,2024-12-23,0,8.0,0.56,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,14.0,0.99,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,28.0,1.03,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,FLR003,flour,Pembe Maize Flour,2024-12-23,0,36.0,1.34,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,FLR004,flour,Kabras Maize Flour,2024-12-23,0,32.0,1.21,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,18.0,0.86,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-02,21,5.9,1.05,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-23,0,20.0,0.75,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,28.0,1.04,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,3.1,0.41,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,PC002,personal_care,Dove Bar Soap,2024-12-23,0,9.0,0.44,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,2.9,0.44,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SAN001,sanitary,Always Pads,2024-12-02,21,2.5,0.45,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SAN002,sanitary,Huggies Diapers,2024-12-23,0,6.0,0.28,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SOP001,soap,Omo Detergent,2024-12-16,7,11.9,0.59,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SOP002,soap,Sunlight Bar Soap,2024-12-23,0,9.0,0.42,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SOP003,soap,Bidco Bar Soap,2024-12-23,0,9.0,0.43,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SOP004,soap,Dettol Bar Soap,2024-12-09,14,3.9,0.58,0.5
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SUG001,sugar,Mumias Sugar,2024-12-23,0,10.0,0.69,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SUG002,sugar,Mumias Sugar,2024-12-23,0,10.0,0.69,0.1
9467698840,Real Fasion,chemist,Northern sublocation,-0.095655,34.7673314,SUG003,sugar,Nzoia Sugar,2024-12-09,14,11.5,0.89,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,BEV001,beverages,Afia Juice,2024-12-02,21,4.6,0.73,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,BEV002,beverages,Pick n Peel Juice,2024-12-16,7,11.8,0.6,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,BEV003,beverages,Tusker Lager,2024-12-16,7,14.7,0.76,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,BEV004,beverages,Coca-Cola Soda,2024-12-23,0,20.0,0.75,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,FLR001,flour,Jogoo Maize Flour,2024-12-09,14,13.2,1.06,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,FLR002,flour,Jogoo Maize Flour,2024-12-16,7,8.4,1.09,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,FLR003,flour,Pembe Maize Flour,2024-12-23,0,32.0,1.19,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,FLR004,flour,Kabras Maize Flour,2024-12-23,0,32.0,1.19,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,28.0,1.04,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,24.0,0.89,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-23,0,18.0,0.85,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,28.0,1.01,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,3.1,0.41,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,PC002,personal_care,Dove Bar Soap,2024-12-23,0,12.0,0.58,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,PC003,personal_care,Colgate Toothpaste,2024-12-16,7,4.2,0.55,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SAN001,sanitary,Always Pads,2024-12-16,7,3.1,0.42,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SAN002,sanitary,Huggies Diapers,2024-12-23,0,9.0,0.42,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SOP001,soap,Omo Detergent,2024-12-23,0,16.0,0.59,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SOP002,soap,Sunlight Bar Soap,2024-12-23,0,12.0,0.45,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SOP003,soap,Bidco Bar Soap,2024-12-16,7,8.0,0.57,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SOP004,soap,Dettol Bar Soap,2024-12-16,7,4.1,0.56,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SUG001,sugar,Mumias Sugar,2024-12-23,0,15.0,0.72,0.1
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SUG002,sugar,Mumias Sugar,2024-12-02,21,4.2,0.75,0.5
9467698842,Lilian Oyugi,chemist,Manyatta A,-0.0952358,34.7669469,SUG003,sugar,Nzoia Sugar,2024-12-09,14,11.5,0.89,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,BEV001,beverages,Afia Juice,2024-12-09,14,5.0,0.71,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,BEV002,beverages,Pick n Peel Juice,2024-12-02,21,3.2,0.61,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,BEV003,beverages,Tusker Lager,2024-12-23,0,20.0,0.76,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,BEV004,beverages,Coca-Cola Soda,2024-12-16,7,9.9,0.72,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,FLR001,flour,Jogoo Maize Flour,2024-12-02,21,6.4,1.03,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,FLR002,flour,Jogoo Maize Flour,2024-12-23,0,14.0,0.97,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,FLR003,flour,Pembe Maize Flour,2024-12-16,7,20.8,1.03,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,FLR004,flour,Kabras Maize Flour,2024-12-09,14,15.7,1.17,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,10.0,0.69,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-02,21,6.4,1.03,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-09,14,6.8,1.02,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,21.0,0.99,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,PC001,personal_care,Vaseline Body Lotion,2024-12-09,14,7.7,0.6,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,PC002,personal_care,Dove Bar Soap,2024-12-09,14,5.7,0.45,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,PC003,personal_care,Colgate Toothpaste,2024-12-09,14,4.0,0.57,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SAN001,sanitary,Always Pads,2024-12-16,7,3.1,0.42,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SAN002,sanitary,Huggies Diapers,2024-12-16,7,8.9,0.44,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SOP001,soap,Omo Detergent,2024-12-16,7,5.2,0.69,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SOP002,soap,Sunlight Bar Soap,2024-12-16,7,9.9,0.72,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SOP003,soap,Bidco Bar Soap,2024-12-23,0,16.0,0.59,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SOP004,soap,Dettol Bar Soap,2024-12-16,7,11.8,0.6,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SUG001,sugar,Mumias Sugar,2024-12-02,21,5.5,0.88,0.5
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SUG002,sugar,Mumias Sugar,2024-12-16,7,11.9,0.59,0.1
9467698844,Brook,chemist,Brilliant,-0.0990553,34.7697439,SUG003,sugar,Nzoia Sugar,2024-12-16,7,14.7,0.75,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,BEV001,beverages,Afia Juice,2024-12-16,7,10.1,0.7,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,12.0,0.57,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,BEV003,beverages,Tusker Lager,2024-12-23,0,20.0,0.75,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,BEV004,beverages,Coca-Cola Soda,2024-12-23,0,15.0,0.69,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,FLR001,flour,Jogoo Maize Flour,2024-12-02,21,7.6,1.35,0.5
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,FLR002,flour,Jogoo Maize Flour,2024-12-09,14,15.3,1.19,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,FLR003,flour,Pembe Maize Flour,2024-12-23,0,32.0,1.19,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,FLR004,flour,Kabras Maize Flour,2024-12-23,0,32.0,1.19,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,14.0,0.95,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-23,0,10.0,0.69,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-23,0,14.0,0.97,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-09,14,11.8,0.87,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,8.0,0.58,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,PC002,personal_care,Dove Bar Soap,2024-12-09,14,3.1,0.42,0.5
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,PC003,personal_care,Colgate Toothpaste,2024-12-23,0,16.0,0.6,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SAN001,sanitary,Always Pads,2024-12-23,0,6.0,0.41,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SAN002,sanitary,Huggies Diapers,2024-12-02,21,2.7,0.44,0.5
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SOP001,soap,Omo Detergent,2024-12-16,7,6.0,0.43,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SOP002,soap,Sunlight Bar Soap,2024-12-16,7,8.1,0.56,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SOP003,soap,Bidco Bar Soap,2024-12-23,0,8.0,0.55,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SOP004,soap,Dettol Bar Soap,2024-12-23,0,8.0,0.53,0.1
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SUG001,sugar,Mumias Sugar,2024-12-02,21,5.5,0.88,0.5
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SUG002,sugar,Mumias Sugar,2024-12-16,7,6.2,0.83,0.5
9467698854,Agustin Shop,chemist,Northern sublocation,-0.0956436,34.7673327,SUG003,sugar,Nzoia Sugar,2024-12-09,14,9.6,0.74,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,BEV001,beverages,Afia Juice,2024-12-02,21,3.4,0.6,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,BEV002,beverages,Pick n Peel Juice,2024-12-16,7,14.7,0.76,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,BEV003,beverages,Tusker Lager,2024-12-16,7,11.9,0.58,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,BEV004,beverages,Coca-Cola Soda,2024-12-09,14,9.6,0.74,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,FLR001,flour,Jogoo Maize Flour,2024-12-16,7,6.3,0.82,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,FLR002,flour,Jogoo Maize Flour,2024-12-09,14,7.0,1.0,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,FLR003,flour,Pembe Maize Flour,2024-12-16,7,20.8,1.03,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,FLR004,flour,Kabras Maize Flour,2024-12-23,0,12.0,0.84,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,OIL001,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,5.2,0.68,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,OIL002,cooking_oil,Golden Fry Cooking Oil,2024-12-16,7,12.0,0.85,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,OIL003,cooking_oil,Soya King Cooking Oil,2024-12-16,7,12.0,0.85,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,OIL004,cooking_oil,Soya King Cooking Oil,2024-12-23,0,15.0,0.72,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,PC001,personal_care,Vaseline Body Lotion,2024-12-16,7,4.1,0.55,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,PC002,personal_care,Dove Bar Soap,2024-12-16,7,3.1,0.41,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,PC003,personal_care,Colgate Toothpaste,2024-12-23,0,12.0,0.44,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SAN001,sanitary,Always Pads,2024-12-23,0,8.0,0.29,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SAN002,sanitary,Huggies Diapers,2024-12-16,7,4.0,0.28,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SOP001,soap,Omo Detergent,2024-12-16,7,3.1,0.41,0.5
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SOP002,soap,Sunlight Bar Soap,2024-12-23,0,12.0,0.58,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SOP003,soap,Bidco Bar Soap,2024-12-23,0,6.0,0.41,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SOP004,soap,Dettol Bar Soap,2024-12-16,7,8.0,0.57,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SUG001,sugar,Mumias Sugar,2024-12-16,7,9.9,0.72,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SUG002,sugar,Mumias Sugar,2024-12-23,0,10.0,0.68,0.1
9467698861,Pheny,chemist,Wadhare,-0.1202091,34.761459,SUG003,sugar,Nzoia Sugar,2024-12-02,21,3.4,0.6,0.5
9467698871,Eunice,chemist,Nyalenda A,-0.1171852,34.7622201,BEV001,beverages,Afia Juice,2024-12-23,0,10.0,0.67,0.1
9467698871,Eunice,chemist,Nyalenda A,-0.1171852,34.7622201,BEV002,beverages,Pick n Peel Juice,2024-12-23,0,20.0,0.75,0.1
9467698871,Eunice,chemist,Nyalenda A,-0.1171852,34.7622201,BEV003,beverages,Tusker Lager,2024-12-09,14,4.0,0.57,0.5
