osm_id,outlet_name,shop_type,size_tier,sku,category,weekly_units,density_score
9467698861,Pheny,chemist,medium,SUG003,sugar,4,0.674
9467698861,Pheny,chemist,medium,SOP001,soap,3,0.674
9467698861,Pheny,chemist,medium,SOP002,soap,4,0.674
9467698861,Pheny,chemist,medium,SOP003,soap,3,0.674
9467698861,Pheny,chemist,medium,SOP004,soap,4,0.674
9467698861,Pheny,chemist,medium,BEV001,beverages,4,0.674
9467698861,Pheny,chemist,medium,BEV002,beverages,5,0.674
9467698861,Pheny,chemist,medium,BEV003,beverages,4,0.674
9467698861,Pheny,chemist,medium,BEV004,beverages,5,0.674
9467698861,Pheny,chemist,medium,PC001,personal_care,4,0.674
9467698861,Pheny,chemist,medium,PC002,personal_care,3,0.674
9467698861,Pheny,chemist,medium,PC003,personal_care,3,0.674
9467698861,Pheny,chemist,medium,SAN001,sanitary,2,0.674
9467698861,Pheny,chemist,medium,SAN002,sanitary,2,0.674
9467698871,Eunice,chemist,medium,OIL001,cooking_oil,6,0.739
9467698871,Eunice,chemist,medium,OIL002,cooking_oil,6,0.739
9467698871,Eunice,chemist,medium,OIL003,cooking_oil,6,0.739
9467698871,Eunice,chemist,medium,OIL004,cooking_oil,7,0.739
9467698871,Eunice,chemist,medium,FLR001,flour,6,0.739
9467698871,Eunice,chemist,medium,FLR002,flour,8,0.739
9467698871,Eunice,chemist,medium,FLR003,flour,6,0.739
9467698871,Eunice,chemist,medium,FLR004,flour,7,0.739
9467698871,Eunice,chemist,medium,SUG001,sugar,6,0.739
9467698871,Eunice,chemist,medium,SUG002,sugar,5,0.739
9467698871,Eunice,chemist,medium,SUG003,sugar,6,0.739
9467698871,Eunice,chemist,medium,SOP001,soap,4,0.739
9467698871,Eunice,chemist,medium,SOP002,soap,3,0.739
9467698871,Eunice,chemist,medium,SOP003,soap,4,0.739
9467698871,Eunice,chemist,medium,SOP004,soap,3,0.739
9467698871,Eunice,chemist,medium,BEV001,beverages,5,0.739
9467698871,Eunice,chemist,medium,BEV002,beverages,5,0.739
9467698871,Eunice,chemist,medium,BEV003,beverages,4,0.739
9467698871,Eunice,chemist,medium,BEV004,beverages,5,0.739
9467698871,Eunice,chemist,medium,PC001,personal_care,3,0.739
9467698871,Eunice,chemist,medium,PC002,personal_care,3,0.739
9467698871,Eunice,chemist,medium,PC003,personal_care,3,0.739
9467698871,Eunice,chemist,medium,SAN001,sanitary,3,0.739
9467698871,Eunice,chemist,medium,SAN002,sanitary,3,0.739
9467698872,Shayla,chemist,medium,OIL001,cooking_oil,7,0.761
9467698872,Shayla,chemist,medium,OIL002,cooking_oil,6,0.761
9467698872,Shayla,chemist,medium,OIL003,cooking_oil,5,0.761
9467698872,Shayla,chemist,medium,OIL004,cooking_oil,7,0.761
9467698872,Shayla,chemist,medium,FLR001,flour,6,0.761
9467698872,Shayla,chemist,medium,FLR002,flour,9,0.761
9467698872,Shayla,chemist,medium,FLR003,flour,9,0.761
9467698872,Shayla,chemist,medium,FLR004,flour,6,0.761
9467698872,Shayla,chemist,medium,SUG001,sugar,6,0.761
9467698872,Shayla,chemist,medium,SUG002,sugar,6,0.761
9467698872,Shayla,chemist,medium,SUG003,sugar,5,0.761
9467698872,Shayla,chemist,medium,SOP001,soap,5,0.761
9467698872,Shayla,chemist,medium,SOP002,soap,4,0.761
9467698872,Shayla,chemist,medium,SOP003,soap,4,0.761
9467698872,Shayla,chemist,medium,SOP004,soap,5,0.761
9467698872,Shayla,chemist,medium,BEV001,beverages,4,0.761
9467698872,Shayla,chemist,medium,BEV002,beverages,5,0.761
9467698872,Shayla,chemist,medium,BEV003,beverages,5,0.761
9467698872,Shayla,chemist,medium,BEV004,beverages,5,0.761
9467698872,Shayla,chemist,medium,PC001,personal_care,3,0.761
9467698872,Shayla,chemist,medium,PC002,personal_care,4,0.761
9467698872,Shayla,chemist,medium,PC003,personal_care,3,0.761
9467698872,Shayla,chemist,medium,SAN001,sanitary,2,0.761
9467698872,Shayla,chemist,medium,SAN002,sanitary,2,0.761
9467698906,James,chemist,medium,OIL001,cooking_oil,11,1.109
9467698906,James,chemist,medium,OIL002,cooking_oil,9,1.109
9467698906,James,chemist,medium,OIL003,cooking_oil,8,1.109
9467698906,James,chemist,medium,OIL004,cooking_oil,9,1.109
9467698906,James,chemist,medium,FLR001,flour,11,1.109
9467698906,James,chemist,medium,FLR002,flour,12,1.109
9467698906,James,chemist,medium,FLR003,flour,13,1.109
9467698906,James,chemist,medium,FLR004,flour,9,1.109
9467698906,James,chemist,medium,SUG001,sugar,8,1.109
9467698906,James,chemist,medium,SUG002,sugar,7,1.109
9467698906,James,chemist,medium,SUG003,sugar,8,1.109
9467698906,James,chemist,medium,SOP001,soap,6,1.109
9467698906,James,chemist,medium,SOP002,soap,5,1.109
9467698906,James,chemist,medium,SOP003,soap,6,1.109
9467698906,James,chemist,medium,SOP004,soap,6,1.109
9467698906,James,chemist,medium,BEV001,beverages,7,1.109
9467698906,James,chemist,medium,BEV002,beverages,7,1.109
9467698906,James,chemist,medium,BEV003,beverages,6,1.109
9467698906,James,chemist,medium,BEV004,beverages,8,1.109
9467698906,James,chemist,medium,PC001,personal_care,5,1.109
9467698906,James,chemist,medium,PC002,personal_care,5,1.109
9467698906,James,chemist,medium,PC003,personal_care,5,1.109
9467698906,James,chemist,medium,SAN001,sanitary,4,1.109
9467698906,James,chemist,medium,SAN002,sanitary,4,1.109
9467698918,Mama Gloria Shop,chemist,medium,OIL001,cooking_oil,5,0.543
9467698918,Mama Gloria Shop,chemist,medium,OIL002,cooking_oil,5,0.543
9467698918,Mama Gloria Shop,chemist,medium,OIL003,cooking_oil,4,0.543
9467698918,Mama Gloria Shop,chemist,medium,OIL004,cooking_oil,4,0.543
9467698918,Mama Gloria Shop,chemist,medium,FLR001,flour,4,0.543
9467698918,Mama Gloria Shop,chemist,medium,FLR002,flour,6,0.543
9467698918,Mama Gloria Shop,chemist,medium,FLR003,flour,6,0.543
9467698918,Mama Gloria Shop,chemist,medium,FLR004,flour,6,0.543
9467698918,Mama Gloria Shop,chemist,medium,SUG001,sugar,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,SUG002,sugar,4,0.543
9467698918,Mama Gloria Shop,chemist,medium,SUG003,sugar,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,SOP001,soap,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,SOP002,soap,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,SOP003,soap,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,SOP004,soap,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,BEV001,beverages,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,BEV002,beverages,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,BEV003,beverages,4,0.543
9467698918,Mama Gloria Shop,chemist,medium,BEV004,beverages,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,PC001,personal_care,2,0.543
9467698918,Mama Gloria Shop,chemist,medium,PC002,personal_care,3,0.543
9467698918,Mama Gloria Shop,chemist,medium,PC003,personal_care,2,0.543
9467698918,Mama Gloria Shop,chemist,medium,SAN001,sanitary,2,0.543
9467698918,Mama Gloria Shop,chemist,medium,SAN002,sanitary,2,0.543
9467698921,Mama Jay,chemist,medium,OIL001,cooking_oil,6,0.717
9467698921,Mama Jay,chemist,medium,OIL002,cooking_oil,6,0.717
9467698921,Mama Jay,chemist,medium,OIL003,cooking_oil,7,0.717
9467698921,Mama Jay,chemist,medium,OIL004,cooking_oil,6,0.717
9467698921,Mama Jay,chemist,medium,FLR001,flour,8,0.717
9467698921,Mama Jay,chemist,medium,FLR002,flour,6,0.717
9467698921,Mama Jay,chemist,medium,FLR003,flour,6,0.717
9467698921,Mama Jay,chemist,medium,FLR004,flour,8,0.717
9467698921,Mama Jay,chemist,medium,SUG001,sugar,5,0.717
9467698921,Mama Jay,chemist,medium,SUG002,sugar,6,0.717
9467698921,Mama Jay,chemist,medium,SUG003,sugar,4,0.717
9467698921,Mama Jay,chemist,medium,SOP001,soap,4,0.717
9467698921,Mama Jay,chemist,medium,SOP002,soap,4,0.717
9467698921,Mama Jay,chemist,medium,SOP003,soap,5,0.717
9467698921,Mama Jay,chemist,medium,SOP004,soap,4,0.717
9467698921,Mama Jay,chemist,medium,BEV001,beverages,4,0.717
9467698921,Mama Jay,chemist,medium,BEV002,beverages,5,0.717
9467698921,Mama Jay,chemist,medium,BEV003,beverages,4,0.717
9467698921,Mama Jay,chemist,medium,BEV004,beverages,4,0.717
9467698921,Mama Jay,chemist,medium,PC001,personal_care,4,0.717
9467698921,Mama Jay,chemist,medium,PC002,personal_care,3,0.717
9467698921,Mama Jay,chemist,medium,PC003,personal_care,3,0.717
9467698921,Mama Jay,chemist,medium,SAN001,sanitary,3,0.717
9467698921,Mama Jay,chemist,medium,SAN002,sanitary,3,0.717
9467698936,Filida Quick Access,chemist,medium,OIL001,cooking_oil,7,0.761
9467698936,Filida Quick Access,chemist,medium,OIL002,cooking_oil,7,0.761
9467698936,Filida Quick Access,chemist,medium,OIL003,cooking_oil,5,0.761
9467698936,Filida Quick Access,chemist,medium,OIL004,cooking_oil,7,0.761
9467698936,Filida Quick Access,chemist,medium,FLR001,flour,9,0.761
9467698936,Filida Quick Access,chemist,medium,FLR002,flour,9,0.761
9467698936,Filida Quick Access,chemist,medium,FLR003,flour,8,0.761
9467698936,Filida Quick Access,chemist,medium,FLR004,flour,7,0.761
9467698936,Filida Quick Access,chemist,medium,SUG001,sugar,6,0.761
9467698936,Filida Quick Access,chemist,medium,SUG002,sugar,6,0.761
9467698936,Filida Quick Access,chemist,medium,SUG003,sugar,5,0.761
9467698936,Filida Quick Access,chemist,medium,SOP001,soap,4,0.761
9467698936,Filida Quick Access,chemist,medium,SOP002,soap,5,0.761
9467698936,Filida Quick Access,chemist,medium,SOP003,soap,5,0.761
9467698936,Filida Quick Access,chemist,medium,SOP004,soap,4,0.761
9467698936,Filida Quick Access,chemist,medium,BEV001,beverages,5,0.761
9467698936,Filida Quick Access,chemist,medium,BEV002,beverages,4,0.761
9467698936,Filida Quick Access,chemist,medium,BEV003,beverages,5,0.761
9467698936,Filida Quick Access,chemist,medium,BEV004,beverages,4,0.761
9467698936,Filida Quick Access,chemist,medium,PC001,personal_care,3,0.761
9467698936,Filida Quick Access,chemist,medium,PC002,personal_care,4,0.761
9467698936,Filida Quick Access,chemist,medium,PC003,personal_care,3,0.761
9467698936,Filida Quick Access,chemist,medium,SAN001,sanitary,3,0.761
9467698936,Filida Quick Access,chemist,medium,SAN002,sanitary,2,0.761
9467698939,Stacy,chemist,medium,OIL001,cooking_oil,6,0.652
9467698939,Stacy,chemist,medium,OIL002,cooking_oil,5,0.652
9467698939,Stacy,chemist,medium,OIL003,cooking_oil,4,0.652
9467698939,Stacy,chemist,medium,OIL004,cooking_oil,5,0.652
9467698939,Stacy,chemist,medium,FLR001,flour,7,0.652
9467698939,Stacy,chemist,medium,FLR002,flour,7,0.652
9467698939,Stacy,chemist,medium,FLR003,flour,6,0.652
9467698939,Stacy,chemist,medium,FLR004,flour,7,0.652
9467698939,Stacy,chemist,medium,SUG001,sugar,6,0.652
9467698939,Stacy,chemist,medium,SUG002,sugar,5,0.652
9467698939,Stacy,chemist,medium,SUG003,sugar,6,0.652
9467698939,Stacy,chemist,medium,SOP001,soap,4,0.652
9467698939,Stacy,chemist,medium,SOP002,soap,3,0.652
9467698939,Stacy,chemist,medium,SOP003,soap,4,0.652
9467698939,Stacy,chemist,medium,SOP004,soap,4,0.652
9467698939,Stacy,chemist,medium,BEV001,beverages,4,0.652
9467698939,Stacy,chemist,medium,BEV002,beverages,4,0.652
9467698939,Stacy,chemist,medium,BEV003,beverages,4,0.652
9467698939,Stacy,chemist,medium,BEV004,beverages,4,0.652
9467698939,Stacy,chemist,medium,PC001,personal_care,4,0.652
9467698939,Stacy,chemist,medium,PC002,personal_care,3,0.652
9467698939,Stacy,chemist,medium,PC003,personal_care,3,0.652
9467698939,Stacy,chemist,medium,SAN001,sanitary,2,0.652
9467698939,Stacy,chemist,medium,SAN002,sanitary,2,0.652
9467698955,Jesca Shop,chemist,medium,OIL001,cooking_oil,6,0.63
9467698955,Jesca Shop,chemist,medium,OIL002,cooking_oil,6,0.63
9467698955,Jesca Shop,chemist,medium,OIL003,cooking_oil,4,0.63
9467698955,Jesca Shop,chemist,medium,OIL004,cooking_oil,6,0.63
9467698955,Jesca Shop,chemist,medium,FLR001,flour,6,0.63
9467698955,Jesca Shop,chemist,medium,FLR002,flour,5,0.63
9467698955,Jesca Shop,chemist,medium,FLR003,flour,7,0.63
9467698955,Jesca Shop,chemist,medium,FLR004,flour,6,0.63
9467698955,Jesca Shop,chemist,medium,SUG001,sugar,5,0.63
9467698955,Jesca Shop,chemist,medium,SUG002,sugar,5,0.63
9467698955,Jesca Shop,chemist,medium,SUG003,sugar,5,0.63
9467698955,Jesca Shop,chemist,medium,SOP001,soap,3,0.63
9467698955,Jesca Shop,chemist,medium,SOP002,soap,3,0.63
9467698955,Jesca Shop,chemist,medium,SOP003,soap,4,0.63
9467698955,Jesca Shop,chemist,medium,SOP004,soap,3,0.63
9467698955,Jesca Shop,chemist,medium,BEV001,beverages,4,0.63
9467698955,Jesca Shop,chemist,medium,BEV002,beverages,5,0.63
9467698955,Jesca Shop,chemist,medium,BEV003,beverages,4,0.63
9467698955,Jesca Shop,chemist,medium,BEV004,beverages,3,0.63
9467698955,Jesca Shop,chemist,medium,PC001,personal_care,2,0.63
9467698955,Jesca Shop,chemist,medium,PC002,personal_care,2,0.63
9467698955,Jesca Shop,chemist,medium,PC003,personal_care,2,0.63
9467698955,Jesca Shop,chemist,medium,SAN001,sanitary,3,0.63
9467698955,Jesca Shop,chemist,medium,SAN002,sanitary,3,0.63
9467698969,Joseph,chemist,medium,OIL001,cooking_oil,5,0.674
9467698969,Joseph,chemist,medium,OIL002,cooking_oil,6,0.674
9467698969,Joseph,chemist,medium,OIL003,cooking_oil,6,0.674
9467698969,Joseph,chemist,medium,OIL004,cooking_oil,5,0.674
9467698969,Joseph,chemist,medium,FLR001,flour,6,0.674
9467698969,Joseph,chemist,medium,FLR002,flour,5,0.674
9467698969,Joseph,chemist,medium,FLR003,flour,6,0.674
9467698969,Joseph,chemist,medium,FLR004,flour,6,0.674
9467698969,Joseph,chemist,medium,SUG001,sugar,5,0.674
9467698969,Joseph,chemist,medium,SUG002,sugar,4,0.674
9467698969,Joseph,chemist,medium,SUG003,sugar,6,0.674
9467698969,Joseph,chemist,medium,SOP001,soap,3,0.674
9467698969,Joseph,chemist,medium,SOP002,soap,3,0.674
9467698969,Joseph,chemist,medium,SOP003,soap,4,0.674
9467698969,Joseph,chemist,medium,SOP004,soap,4,0.674
9467698969,Joseph,chemist,medium,BEV001,beverages,4,0.674
9467698969,Joseph,chemist,medium,BEV002,beverages,4,0.674
9467698969,Joseph,chemist,medium,BEV003,beverages,5,0.674
9467698969,Joseph,chemist,medium,BEV004,beverages,4,0.674
9467698969,Joseph,chemist,medium,PC001,personal_care,3,0.674
9467698969,Joseph,chemist,medium,PC002,personal_care,4,0.674
9467698969,Joseph,chemist,medium,PC003,personal_care,3,0.674
9467698969,Joseph,chemist,medium,SAN001,sanitary,3,0.674
9467698969,Joseph,chemist,medium,SAN002,sanitary,2,0.674
9467698984,Jannet Shop,chemist,medium,OIL001,cooking_oil,4,0.5
9467698984,Jannet Shop,chemist,medium,OIL002,cooking_oil,4,0.5
9467698984,Jannet Shop,chemist,medium,OIL003,cooking_oil,3,0.5
9467698984,Jannet Shop,chemist,medium,OIL004,cooking_oil,5,0.5
9467698984,Jannet Shop,chemist,medium,FLR001,flour,5,0.5
9467698984,Jannet Shop,chemist,medium,FLR002,flour,5,0.5
9467698984,Jannet Shop,chemist,medium,FLR003,flour,5,0.5
9467698984,Jannet Shop,chemist,medium,FLR004,flour,5,0.5
9467698984,Jannet Shop,chemist,medium,SUG001,sugar,4,0.5
9467698984,Jannet Shop,chemist,medium,SUG002,sugar,4,0.5
9467698984,Jannet Shop,chemist,medium,SUG003,sugar,4,0.5
9467698984,Jannet Shop,chemist,medium,SOP001,soap,3,0.5
9467698984,Jannet Shop,chemist,medium,SOP002,soap,2,0.5
9467698984,Jannet Shop,chemist,medium,SOP003,soap,3,0.5
9467698984,Jannet Shop,chemist,medium,SOP004,soap,3,0.5
9467698984,Jannet Shop,chemist,medium,BEV001,beverages,4,0.5
9467698984,Jannet Shop,chemist,medium,BEV002,beverages,3,0.5
9467698984,Jannet Shop,chemist,medium,BEV003,beverages,3,0.5
9467698984,Jannet Shop,chemist,medium,BEV004,beverages,4,0.5
9467698984,Jannet Shop,chemist,medium,PC001,personal_care,2,0.5
9467698984,Jannet Shop,chemist,medium,PC002,personal_care,2,0.5
9467698984,Jannet Shop,chemist,medium,PC003,personal_care,2,0.5
9467698984,Jannet Shop,chemist,medium,SAN001,sanitary,2,0.5
9467698984,Jannet Shop,chemist,medium,SAN002,sanitary,2,0.5
9467698989,Flevicks Complex Shop,chemist,medium,OIL001,cooking_oil,4,0.609
9467698989,Flevicks Complex Shop,chemist,medium,OIL002,cooking_oil,4,0.609
9467698989,Flevicks Complex Shop,chemist,medium,OIL003,cooking_oil,6,0.609
9467698989,Flevicks Complex Shop,chemist,medium,OIL004,cooking_oil,5,0.609
9467698989,Flevicks Complex Shop,chemist,medium,FLR001,flour,6,0.609
9467698989,Flevicks Complex Shop,chemist,medium,FLR002,flour,7,0.609
9467698989,Flevicks Complex Shop,chemist,medium,FLR003,flour,6,0.609
9467698989,Flevicks Complex Shop,chemist,medium,FLR004,flour,5,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SUG001,sugar,5,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SUG002,sugar,5,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SUG003,sugar,5,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SOP001,soap,4,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SOP002,soap,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SOP003,soap,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SOP004,soap,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,BEV001,beverages,4,0.609
9467698989,Flevicks Complex Shop,chemist,medium,BEV002,beverages,4,0.609
9467698989,Flevicks Complex Shop,chemist,medium,BEV003,beverages,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,BEV004,beverages,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,PC001,personal_care,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,PC002,personal_care,3,0.609
9467698989,Flevicks Complex Shop,chemist,medium,PC003,personal_care,2,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SAN001,sanitary,2,0.609
9467698989,Flevicks Complex Shop,chemist,medium,SAN002,sanitary,2,0.609
9467698996,Monroe Beauty Shop,chemist,medium,OIL001,cooking_oil,6,0.63
9467698996,Monroe Beauty Shop,chemist,medium,OIL002,cooking_oil,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,OIL003,cooking_oil,5,0.63
9467698996,Monroe Beauty Shop,chemist,medium,OIL004,cooking_oil,6,0.63
9467698996,Monroe Beauty Shop,chemist,medium,FLR001,flour,7,0.63
9467698996,Monroe Beauty Shop,chemist,medium,FLR002,flour,5,0.63
9467698996,Monroe Beauty Shop,chemist,medium,FLR003,flour,5,0.63
9467698996,Monroe Beauty Shop,chemist,medium,FLR004,flour,6,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SUG001,sugar,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SUG002,sugar,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SUG003,sugar,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SOP001,soap,3,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SOP002,soap,3,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SOP003,soap,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SOP004,soap,3,0.63
9467698996,Monroe Beauty Shop,chemist,medium,BEV001,beverages,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,BEV002,beverages,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,BEV003,beverages,4,0.63
9467698996,Monroe Beauty Shop,chemist,medium,BEV004,beverages,5,0.63
9467698996,Monroe Beauty Shop,chemist,medium,PC001,personal_care,3,0.63
9467698996,Monroe Beauty Shop,chemist,medium,PC002,personal_care,2,0.63
9467698996,Monroe Beauty Shop,chemist,medium,PC003,personal_care,3,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SAN001,sanitary,2,0.63
9467698996,Monroe Beauty Shop,chemist,medium,SAN002,sanitary,2,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,OIL001,cooking_oil,6,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,OIL002,cooking_oil,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,OIL003,cooking_oil,5,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,OIL004,cooking_oil,5,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,FLR001,flour,6,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,FLR002,flour,6,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,FLR003,flour,5,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,FLR004,flour,6,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SUG001,sugar,5,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SUG002,sugar,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SUG003,sugar,5,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SOP001,soap,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SOP002,soap,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SOP003,soap,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SOP004,soap,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,BEV001,beverages,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,BEV002,beverages,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,BEV003,beverages,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,BEV004,beverages,4,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,PC001,personal_care,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,PC002,personal_care,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,PC003,personal_care,3,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SAN001,sanitary,2,0.63
9467699005,Kibos Sugar And Allied Industries,chemist,medium,SAN002,sanitary,3,0.63
9467699012,Bether,chemist,medium,OIL001,cooking_oil,6,0.717
9467699012,Bether,chemist,medium,OIL002,cooking_oil,7,0.717
9467699012,Bether,chemist,medium,OIL003,cooking_oil,7,0.717
9467699012,Bether,chemist,medium,OIL004,cooking_oil,5,0.717
9467699012,Bether,chemist,medium,FLR001,flour,7,0.717
9467699012,Bether,chemist,medium,FLR002,flour,6,0.717
9467699012,Bether,chemist,medium,FLR003,flour,6,0.717
9467699012,Bether,chemist,medium,FLR004,flour,7,0.717
9467699012,Bether,chemist,medium,SUG001,sugar,4,0.717
9467699012,Bether,chemist,medium,SUG002,sugar,6,0.717
9467699012,Bether,chemist,medium,SUG003,sugar,6,0.717
9467699012,Bether,chemist,medium,SOP001,soap,4,0.717
9467699012,Bether,chemist,medium,SOP002,soap,4,0.717
9467699012,Bether,chemist,medium,SOP003,soap,3,0.717
9467699012,Bether,chemist,medium,SOP004,soap,4,0.717
9467699012,Bether,chemist,medium,BEV001,beverages,4,0.717
9467699012,Bether,chemist,medium,BEV002,beverages,5,0.717
9467699012,Bether,chemist,medium,BEV003,beverages,4,0.717
9467699012,Bether,chemist,medium,BEV004,beverages,5,0.717
9467699012,Bether,chemist,medium,PC001,personal_care,3,0.717
9467699012,Bether,chemist,medium,PC002,personal_care,4,0.717
9467699012,Bether,chemist,medium,PC003,personal_care,3,0.717
9467699012,Bether,chemist,medium,SAN001,sanitary,3,0.717
9467699012,Bether,chemist,medium,SAN002,sanitary,2,0.717
10559137642,Chandarana FoodPlus,supermarket,large,OIL001,cooking_oil,15,0.696
10559137642,Chandarana FoodPlus,supermarket,large,OIL002,cooking_oil,18,0.696
10559137642,Chandarana FoodPlus,supermarket,large,OIL003,cooking_oil,16,0.696
10559137642,Chandarana FoodPlus,supermarket,large,OIL004,cooking_oil,17,0.696
10559137642,Chandarana FoodPlus,supermarket,large,FLR001,flour,15,0.696
10559137642,Chandarana FoodPlus,supermarket,large,FLR002,flour,22,0.696
10559137642,Chandarana FoodPlus,supermarket,large,FLR003,flour,16,0.696
10559137642,Chandarana FoodPlus,supermarket,large,FLR004,flour,19,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SUG001,sugar,15,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SUG002,sugar,12,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SUG003,sugar,15,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SOP001,soap,12,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SOP002,soap,8,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SOP003,soap,10,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SOP004,soap,10,0.696
10559137642,Chandarana FoodPlus,supermarket,large,BEV001,beverages,13,0.696
10559137642,Chandarana FoodPlus,supermarket,large,BEV002,beverages,10,0.696
10559137642,Chandarana FoodPlus,supermarket,large,BEV003,beverages,13,0.696
10559137642,Chandarana FoodPlus,supermarket,large,BEV004,beverages,10,0.696
10559137642,Chandarana FoodPlus,supermarket,large,PC001,personal_care,8,0.696
10559137642,Chandarana FoodPlus,supermarket,large,PC002,personal_care,9,0.696
10559137642,Chandarana FoodPlus,supermarket,large,PC003,personal_care,7,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SAN001,sanitary,7,0.696
10559137642,Chandarana FoodPlus,supermarket,large,SAN002,sanitary,6,0.696
10579036149,Micromed Pharmacy,chemist,medium,OIL001,cooking_oil,13,1.37
10579036149,Micromed Pharmacy,chemist,medium,OIL002,cooking_oil,9,1.37
10579036149,Micromed Pharmacy,chemist,medium,OIL003,cooking_oil,9,1.37
10579036149,Micromed Pharmacy,chemist,medium,OIL004,cooking_oil,10,1.37
10579036149,Micromed Pharmacy,chemist,medium,FLR001,flour,12,1.37
10579036149,Micromed Pharmacy,chemist,medium,FLR002,flour,15,1.37
10579036149,Micromed Pharmacy,chemist,medium,FLR003,flour,13,1.37
10579036149,Micromed Pharmacy,chemist,medium,FLR004,flour,11,1.37
10579036149,Micromed Pharmacy,chemist,medium,SUG001,sugar,10,1.37
10579036149,Micromed Pharmacy,chemist,medium,SUG002,sugar,8,1.37
10579036149,Micromed Pharmacy,chemist,medium,SUG003,sugar,11,1.37
10579036149,Micromed Pharmacy,chemist,medium,SOP001,soap,8,1.37
10579036149,Micromed Pharmacy,chemist,medium,SOP002,soap,7,1.37
10579036149,Micromed Pharmacy,chemist,medium,SOP003,soap,7,1.37
10579036149,Micromed Pharmacy,chemist,medium,SOP004,soap,7,1.37
10579036149,Micromed Pharmacy,chemist,medium,BEV001,beverages,10,1.37
10579036149,Micromed Pharmacy,chemist,medium,BEV002,beverages,7,1.37
10579036149,Micromed Pharmacy,chemist,medium,BEV003,beverages,9,1.37
10579036149,Micromed Pharmacy,chemist,medium,BEV004,beverages,10,1.37
10579036149,Micromed Pharmacy,chemist,medium,PC001,personal_care,5,1.37
10579036149,Micromed Pharmacy,chemist,medium,PC002,personal_care,5,1.37
